customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value,average_monthly_spend,usage_per_month,support_ticket_rate,age_group,tenure_group
C100516,46.0,Male,Bengaluru,21,2544.2,52058.01,8.0,2,42.0,Annual,Bank Transfer,0,0,81531.09,2478.9528571428573,2.0,0.09523809523809523,36-50,13-24 months
C100517,20.0,Female,Chennai,5,1435.01,7945.64,21.0,2,72.0,Monthly,UPI,0,0,54255.06,1589.1280000000002,14.4,0.4,18-25,0-6 months
C100518,29.0,Male,Hyderabad,9,2526.1,20359.07,2.0,3,68.0,Monthly,Debit Card,1,0,61158.63,2262.1188888888887,7.555555555555555,0.3333333333333333,26-35,7-12 months
C100519,43.0,Male,Delhi,11,1094.32,12417.67,24.0,1,100.0,Annual,Debit Card,0,0,49712.03,1128.879090909091,9.090909090909092,0.09090909090909091,36-50,7-12 months
C100520,33.0,Female,Hyderabad,65,1198.79,84932.63,28.0,3,65.0,Monthly,UPI,0,0,103338.58,1306.6558461538461,1.0,0.046153846153846156,26-35,25+ months
C100521,68.0,Female,Hyderabad,63,1719.89,108878.45,17.0,4,20.0,Quarterly,UPI,0,0,99049.25,1728.229365079365,0.31746031746031744,0.06349206349206349,51+,25+ months
C100522,54.0,Female,Chennai,26,2120.65,53355.7,22.0,0,100.0,Annual,UPI,1,0,102033.38,2052.1423076923074,3.8461538461538463,0.0,51+,25+ months
C100523,39.0,Male,Kolkata,19,2417.12,44261.08,13.0,1,54.0,Monthly,Debit Card,1,0,71534.16,2329.5305263157898,2.8421052631578947,0.05263157894736842,36-50,13-24 months
C100524,46.0,Male,Chennai,16,2480.46,35558.61,14.0,1,74.0,Quarterly,UPI,0,0,82012.11,2222.413125,4.625,0.0625,36-50,13-24 months
C100525,31.0,Female,Chennai,56,1767.39,99835.75,14.0,6,34.0,Monthly,UPI,0,0,98359.47,1782.78125,0.6071428571428571,0.10714285714285714,26-35,25+ months
C100526,45.0,Male,Mumbai,68,2289.65,167677.95,12.0,2,57.0,Quarterly,Debit Card,1,0,155293.25,2465.8522058823532,0.8382352941176471,0.029411764705882353,36-50,25+ months
C100527,22.0,Female,Bengaluru,30,602.86,19179.66,20.0,5,85.0,Monthly,UPI,0,0,37305.4,639.322,2.8333333333333335,0.16666666666666666,18-25,25+ months
C100528,64.0,Female,Bengaluru,7,1584.34,10702.82,23.0,4,57.0,Monthly,Debit Card,1,0,49586.66,1528.9742857142858,8.142857142857142,0.5714285714285714,51+,7-12 months
C100529,66.0,Female,Hyderabad,12,2324.7,30454.17,9.0,2,53.0,Quarterly,UPI,1,0,54013.96,2537.8475,4.416666666666667,0.16666666666666666,51+,7-12 months
C100530,47.0,Female,Mumbai,24,1846.34,40582.39,14.0,6,30.0,Monthly,Wallet,1,0,52457.65,1690.9329166666666,1.25,0.25,36-50,13-24 months
C100531,63.0,Male,Delhi,22,2996.54,71216.49,16.0,7,100.0,Annual,UPI,0,0,112627.41,3237.113181818182,4.545454545454546,0.3181818181818182,51+,13-24 months
C100532,69.0,Male,Delhi,47,1190.45,60940.3,12.0,1,46.0,Monthly,Debit Card,0,0,65386.85,1296.6021276595745,0.9787234042553191,0.02127659574468085,51+,25+ months
C100533,22.0,Male,Bengaluru,30,2630.37,84524.83,15.0,5,42.0,Annual,UPI,1,0,103111.06,2817.4943333333335,1.4,0.16666666666666666,18-25,25+ months
C100534,29.0,Female,Pune,60,1483.25,98511.48,9.0,4,14.0,Monthly,Debit Card,1,0,82818.83,1641.858,0.23333333333333334,0.06666666666666667,26-35,25+ months
C100535,33.0,Female,Bengaluru,39,2371.49,102152.39,15.0,0,52.0,Annual,Credit Card,1,0,127126.48,2619.2920512820515,1.3333333333333333,0.0,26-35,25+ months
C100536,43.0,Female,Hyderabad,20,1236.38,21865.0,16.0,1,96.0,Monthly,Debit Card,0,0,61253.84,1093.25,4.8,0.05,36-50,13-24 months
C100537,43.0,Female,Bengaluru,26,1894.08,49404.92,13.0,3,95.0,Monthly,Bank Transfer,0,0,81779.02,1900.1892307692308,3.6538461538461537,0.11538461538461539,36-50,25+ months
C100538,65.0,Female,Mumbai,49,2618.54,117294.51,18.0,2,66.0,Annual,Debit Card,1,0,133100.38,2393.7655102040817,1.346938775510204,0.04081632653061224,51+,25+ months
C100539,38.0,Male,Hyderabad,69,2554.48,194719.09,14.0,3,41.0,Annual,UPI,0,0,176892.3,2822.015797101449,0.5942028985507246,0.043478260869565216,36-50,25+ months
C100540,56.0,Male,Delhi,42,2128.54,89456.62,8.0,6,59.0,Annual,Credit Card,1,0,99318.76,2129.9195238095235,1.4047619047619047,0.14285714285714285,51+,25+ months
C100541,53.0,Male,Kolkata,6,2333.2,13976.44,22.0,1,71.0,Monthly,Debit Card,1,0,69435.96,2329.4066666666668,11.833333333333334,0.16666666666666666,51+,0-6 months
C100542,50.0,Female,Bengaluru,53,2218.31,121442.39,20.0,3,89.0,Quarterly,Bank Transfer,1,0,142097.18,2291.3658490566036,1.679245283018868,0.05660377358490566,36-50,25+ months
C100543,47.0,Male,Chennai,34,1605.17,50265.79,18.0,2,77.0,Monthly,Debit Card,1,0,81286.92,1478.405588235294,2.264705882352941,0.058823529411764705,36-50,25+ months
C100544,54.0,Female,Bengaluru,69,1922.54,136131.32,27.0,5,100.0,Quarterly,Credit Card,0,0,150133.69,1972.9176811594205,1.4492753623188406,0.07246376811594203,51+,25+ months
C100545,40.0,Female,Bengaluru,10,2373.72,23004.95,2.0,3,40.0,Monthly,Credit Card,0,1,54101.11,2300.495,4.0,0.3,36-50,7-12 months
C100546,27.0,Female,Hyderabad,28,3010.67,85143.91,12.0,4,42.0,Monthly,Credit Card,0,0,108009.37,3040.8539285714287,1.5,0.14285714285714285,26-35,25+ months
C100547,22.0,Female,Other,3,2409.51,7943.82,6.0,1,62.0,Annual,UPI,0,0,52197.88,2647.94,20.666666666666668,0.3333333333333333,18-25,0-6 months
C100548,53.0,Male,Chennai,48,1301.32,69718.76,28.0,1,79.0,Annual,UPI,1,0,94601.64,1452.4741666666666,1.6458333333333333,0.020833333333333332,51+,25+ months
C100549,51.0,Male,Pune,66,2311.31,139216.02,24.0,3,97.0,Annual,UPI,0,0,174205.84,2109.3336363636363,1.4696969696969697,0.045454545454545456,51+,25+ months
C100550,69.0,Female,Hyderabad,35,2998.97,103102.72,16.0,3,73.0,Quarterly,UPI,1,0,115668.43,2945.792,2.085714285714286,0.08571428571428572,51+,25+ months
C100551,48.0,Male,Pune,52,1378.51,66496.87,16.0,3,68.0,Quarterly,UPI,1,0,80484.89,1278.7859615384614,1.3076923076923077,0.057692307692307696,36-50,25+ months
C100552,27.0,Male,Kolkata,62,949.04,62511.16,7.0,4,96.0,Monthly,Credit Card,1,0,66886.19,1008.2445161290323,1.5483870967741935,0.06451612903225806,26-35,25+ months
C100553,36.0,Female,Delhi,52,2129.36,102103.84,16.0,1,39.0,Quarterly,Bank Transfer,1,0,120538.25,1963.5353846153846,0.75,0.019230769230769232,36-50,25+ months
C100554,49.0,Male,Kolkata,47,1839.28,82514.52,6.0,2,100.0,Quarterly,UPI,0,0,115401.73,1755.628085106383,2.127659574468085,0.0425531914893617,36-50,25+ months
C100555,18.0,Female,Hyderabad,54,1856.67,102937.48,28.0,1,88.0,Monthly,Credit Card,0,0,139156.34,1906.2496296296295,1.6296296296296295,0.018518518518518517,18-25,25+ months
C100556,22.0,Female,Chennai,28,1920.53,51807.88,20.0,4,34.0,Annual,Credit Card,0,0,84689.06,1850.2814285714285,1.2142857142857142,0.14285714285714285,18-25,25+ months
C100557,62.0,Male,Delhi,23,1691.68,38452.58,24.0,3,73.0,Annual,UPI,1,0,64529.88,1671.8513043478263,3.1739130434782608,0.13043478260869565,51+,13-24 months
C100558,21.0,Female,Mumbai,35,1588.07,49683.18,8.0,6,17.0,Annual,Credit Card,0,0,67042.67,1419.5194285714285,0.4857142857142857,0.17142857142857143,18-25,25+ months
C100559,33.0,Male,Kolkata,32,1989.05,63179.27,17.0,1,56.0,Monthly,Bank Transfer,0,0,91121.11,1974.3521875,1.75,0.03125,26-35,25+ months
C100560,41.0,Female,Hyderabad,2,2265.34,4542.22,7.0,0,53.0,Quarterly,UPI,0,0,41201.27,2271.11,26.5,0.0,36-50,0-6 months
C100561,33.0,Male,Hyderabad,16,1819.71,31219.36,10.0,2,100.0,Annual,Wallet,0,0,72651.35,1951.21,6.25,0.125,26-35,13-24 months
C100562,19.0,Female,Bengaluru,16,2651.93,41511.96,26.0,1,77.0,Monthly,UPI,0,1,91553.65,2594.4975,4.8125,0.0625,18-25,13-24 months
C100563,66.0,Male,Kolkata,51,2077.62,100229.9,13.0,6,69.0,Annual,Bank Transfer,0,0,107513.9,1965.292156862745,1.3529411764705883,0.11764705882352941,51+,25+ months
C100564,45.0,Male,Other,67,2548.52,188878.9,12.0,3,45.0,Annual,Debit Card,0,0,167759.8,2819.0880597014925,0.6716417910447762,0.04477611940298507,36-50,25+ months
C100565,49.0,Male,Mumbai,54,1523.54,79927.27,18.0,2,100.0,Quarterly,Credit Card,0,0,99264.24,1480.1346296296297,1.8518518518518519,0.037037037037037035,36-50,25+ months
C100566,44.0,Male,Mumbai,20,2146.73,38991.68,28.0,2,91.0,Annual,UPI,0,0,93456.28,1949.584,4.55,0.1,36-50,13-24 months
C100567,37.0,Male,Mumbai,33,2028.93,72115.22,19.0,3,56.0,Monthly,Debit Card,0,0,92752.8,2185.309696969697,1.696969696969697,0.09090909090909091,36-50,25+ months
C100568,41.0,Female,Mumbai,8,1731.82,12596.18,21.0,3,59.0,Monthly,Wallet,1,0,55076.17,1574.5225,7.375,0.375,36-50,7-12 months
C100569,29.0,Female,Hyderabad,24,1043.38,24915.75,14.0,3,46.0,Monthly,Credit Card,0,0,44498.98,1038.15625,1.9166666666666667,0.125,26-35,13-24 months
C100570,67.0,Male,Delhi,53,2626.49,151612.75,13.0,3,73.0,Quarterly,UPI,0,0,155674.99,2860.617924528302,1.3773584905660377,0.05660377358490566,51+,25+ months
C100571,52.0,Male,Chennai,64,1711.16,117259.87,1.0,2,45.0,Monthly,Bank Transfer,1,0,104850.67,1832.18546875,0.703125,0.03125,51+,25+ months
C100572,50.0,Female,Mumbai,58,492.56,29815.09,4.0,2,53.0,Quarterly,Debit Card,0,0,42977.39,514.053275862069,0.9137931034482759,0.034482758620689655,36-50,25+ months
C100573,50.0,Female,Hyderabad,37,1492.33,55961.2,28.0,0,100.0,Monthly,Wallet,1,0,92824.71,1512.4648648648647,2.7027027027027026,0.0,36-50,25+ months
C100574,68.0,Male,Pune,12,3084.95,39946.95,18.0,4,55.0,Annual,Credit Card,1,0,86931.49,3328.9125,4.583333333333333,0.3333333333333333,51+,7-12 months
C100575,60.0,Female,Pune,4,2583.53,9222.15,19.0,0,76.0,Monthly,UPI,0,0,65233.95,2305.5375,19.0,0.0,51+,0-6 months
C100576,54.0,Male,Mumbai,31,1978.95,68312.84,12.0,3,57.0,Quarterly,UPI,0,0,92071.45,2203.64,1.8387096774193548,0.0967741935483871,51+,25+ months
C100577,29.0,Female,Pune,38,2350.66,78751.0,16.0,3,73.0,Quarterly,Credit Card,0,0,124398.91,2072.3947368421054,1.9210526315789473,0.07894736842105263,26-35,25+ months
C100578,20.0,Male,Mumbai,37,2969.49,110373.88,20.0,5,73.0,Annual,Credit Card,1,0,126640.55,2983.077837837838,1.972972972972973,0.13513513513513514,18-25,25+ months
C100579,18.0,Male,Mumbai,14,1874.11,24474.43,25.0,2,71.0,Monthly,Credit Card,0,0,78913.47,1748.1735714285714,5.071428571428571,0.14285714285714285,18-25,13-24 months
C100580,50.0,Female,Chennai,24,2739.55,71839.71,23.0,2,100.0,Annual,Debit Card,0,0,113853.07,2993.3212500000004,4.166666666666667,0.08333333333333333,36-50,13-24 months
C100581,57.0,Male,Pune,10,1283.48,14098.29,14.0,1,94.0,Monthly,Credit Card,1,0,46764.87,1409.8290000000002,9.4,0.1,51+,7-12 months
C100582,27.0,Female,Chennai,38,1107.35,39605.78,21.0,4,39.0,Monthly,Credit Card,1,0,58724.67,1042.2573684210527,1.0263157894736843,0.10526315789473684,26-35,25+ months
C100583,60.0,Male,Delhi,43,1811.23,86348.13,15.0,4,15.0,Quarterly,Debit Card,1,1,80475.24,2008.096046511628,0.3488372093023256,0.09302325581395349,51+,25+ months
C100584,61.0,Female,Delhi,37,2280.84,88524.4,18.0,1,100.0,Quarterly,Credit Card,0,0,115059.7,2392.551351351351,2.7027027027027026,0.02702702702702703,51+,25+ months
C100585,46.0,Female,Delhi,42,2618.94,120552.87,23.0,2,75.0,Monthly,Wallet,1,0,140327.77,2870.3064285714286,1.7857142857142858,0.047619047619047616,36-50,25+ months
C100586,30.0,Male,Pune,32,1736.16,57702.26,21.0,1,77.0,Quarterly,UPI,0,0,73878.88,1803.195625,2.40625,0.03125,26-35,25+ months
C100587,29.0,Female,Mumbai,14,1262.87,19739.57,12.0,3,100.0,Monthly,Credit Card,1,0,48069.38,1409.9692857142857,7.142857142857143,0.21428571428571427,26-35,13-24 months
C100588,48.0,Female,Pune,4,3204.92,12159.77,19.0,2,55.0,Monthly,UPI,0,0,77596.85,3039.9425,13.75,0.5,36-50,0-6 months
C100589,63.0,Female,Mumbai,24,1676.4,36361.25,28.0,5,83.0,Monthly,Bank Transfer,1,0,72310.46,1515.0520833333333,3.4583333333333335,0.20833333333333334,51+,13-24 months
C100590,19.0,Female,Other,10,1397.08,14698.1,5.0,3,66.0,Annual,Credit Card,0,0,43921.92,1469.81,6.6,0.3,18-25,7-12 months
C100591,68.0,Female,Pune,16,2426.57,39370.81,14.0,6,96.0,Annual,Bank Transfer,1,0,83681.68,2460.675625,6.0,0.375,51+,13-24 months
C100592,67.0,Male,Hyderabad,39,3993.53,167922.54,7.0,0,68.0,Monthly,UPI,0,0,187246.33,4305.706153846154,1.7435897435897436,0.0,51+,25+ months
C100593,52.0,Male,Pune,18,1860.63,33397.58,16.0,0,66.0,Monthly,Bank Transfer,1,0,64951.17,1855.4211111111113,3.6666666666666665,0.0,51+,13-24 months
C100594,40.0,Female,Mumbai,25,1850.36,50876.63,20.0,1,62.0,Monthly,UPI,0,0,86834.09,2035.0652,2.48,0.04,36-50,25+ months
C100595,34.0,Female,Other,7,2541.18,17811.77,11.0,2,79.0,Annual,UPI,0,0,67206.71,2544.5385714285717,11.285714285714286,0.2857142857142857,26-35,7-12 months
C100596,43.0,Male,Delhi,56,2409.14,145934.36,8.0,6,58.0,Monthly,Credit Card,1,0,143432.4,2605.970714285714,1.0357142857142858,0.10714285714285714,36-50,25+ months
C100597,25.0,Female,Hyderabad,47,1037.39,52483.61,26.0,5,42.0,Monthly,Debit Card,1,0,62498.86,1116.6725531914894,0.8936170212765957,0.10638297872340426,18-25,25+ months
C100598,46.0,Female,Chennai,3,2768.8,7916.88,18.0,0,77.0,Monthly,UPI,1,0,66446.91,2638.96,25.666666666666668,0.0,36-50,0-6 months
C100599,43.0,Male,Mumbai,1,1722.49,1768.72,22.0,4,19.0,Quarterly,Credit Card,1,0,27212.63,1768.72,19.0,4.0,36-50,0-6 months
C100600,27.0,Male,Pune,33,1843.28,58157.93,22.0,4,100.0,Monthly,Debit Card,0,0,99580.41,1762.361515151515,3.0303030303030303,0.12121212121212122,26-35,25+ months
C100601,43.0,Female,Delhi,71,1065.04,76697.22,9.0,1,45.0,Monthly,Debit Card,0,0,77410.74,1080.2425352112675,0.6338028169014085,0.014084507042253521,36-50,25+ months
C100602,51.0,Male,Bengaluru,59,1588.92,98033.46,22.0,4,87.0,Quarterly,Credit Card,0,0,110242.41,1661.5840677966103,1.4745762711864407,0.06779661016949153,51+,25+ months
C100603,68.0,Female,Delhi,72,2726.03,209484.8,10.0,2,87.0,Monthly,Credit Card,0,0,203929.76,2909.511111111111,1.2083333333333333,0.027777777777777776,51+,25+ months
C100604,58.0,Female,Mumbai,32,2795.29,92485.14,10.0,4,87.0,Annual,Credit Card,1,0,120290.59,2890.160625,2.71875,0.125,51+,25+ months
C100605,24.0,Male,Hyderabad,17,2098.28,39647.61,23.0,3,100.0,Monthly,UPI,1,0,81288.85,2332.2123529411765,5.882352941176471,0.17647058823529413,18-25,13-24 months
C100606,21.0,Male,Bengaluru,17,399.0,6548.3,6.0,2,57.0,Monthly,Debit Card,0,0,20733.52,385.1941176470588,3.3529411764705883,0.11764705882352941,18-25,13-24 months
C100607,70.0,Male,Bengaluru,21,1333.57,27499.92,6.0,5,76.0,Monthly,Debit Card,0,0,55880.98,1309.52,3.619047619047619,0.23809523809523808,51+,13-24 months
C100608,67.0,Male,Hyderabad,55,2083.25,116053.31,11.0,2,70.0,Quarterly,Credit Card,1,0,126154.2,2110.0601818181817,1.2727272727272727,0.03636363636363636,51+,25+ months
C100609,62.0,Female,Hyderabad,6,1521.21,9368.64,3.0,1,64.0,Monthly,Bank Transfer,0,0,32193.12,1561.4399999999998,10.666666666666666,0.16666666666666666,51+,0-6 months
C100610,28.0,Male,Hyderabad,49,2226.46,109180.49,16.0,4,76.0,Monthly,UPI,0,0,131036.23,2228.1732653061226,1.5510204081632653,0.08163265306122448,26-35,25+ months
C100611,46.0,Female,Kolkata,26,2318.76,57261.38,11.0,0,50.0,Monthly,Debit Card,1,0,89096.79,2202.360769230769,1.9230769230769231,0.0,36-50,25+ months
C100612,53.0,Male,Bengaluru,32,2713.99,80965.37,16.0,1,87.0,Monthly,Credit Card,1,0,125499.0,2530.1678125,2.71875,0.03125,51+,25+ months
C100613,42.0,Male,Bengaluru,72,627.9,47045.67,28.0,2,72.0,Monthly,UPI,0,0,69895.49,653.4120833333333,1.0,0.027777777777777776,36-50,25+ months
C100614,38.0,Male,Hyderabad,44,1560.46,75460.6,7.0,0,93.0,Quarterly,Bank Transfer,0,0,103158.69,1715.0136363636366,2.1136363636363638,0.0,36-50,25+ months
C100615,53.0,Male,Chennai,59,1300.95,83556.82,5.0,0,66.0,Monthly,Credit Card,1,0,86032.92,1416.2172881355934,1.11864406779661,0.0,51+,25+ months
C100616,27.0,Male,Mumbai,29,1433.13,42538.66,12.0,5,75.0,Monthly,UPI,0,0,63956.85,1466.8503448275862,2.586206896551724,0.1724137931034483,26-35,25+ months
C100617,54.0,Male,Hyderabad,17,1748.18,27788.63,9.0,4,82.0,Monthly,Debit Card,0,0,62499.41,1634.6252941176472,4.823529411764706,0.23529411764705882,51+,13-24 months
C100618,26.0,Female,Mumbai,18,1959.29,39032.31,15.0,1,63.0,Monthly,Credit Card,0,0,76977.43,2168.4616666666666,3.5,0.05555555555555555,26-35,13-24 months
C100619,41.0,Female,Delhi,40,2226.73,87541.67,26.0,1,42.0,Monthly,UPI,1,0,108188.02,2188.54175,1.05,0.025,36-50,25+ months
C100620,52.0,Male,Bengaluru,63,1297.92,73695.37,27.0,2,100.0,Monthly,Credit Card,1,0,97175.92,1169.7677777777776,1.5873015873015872,0.031746031746031744,51+,25+ months
C100621,66.0,Male,Mumbai,45,1590.83,74521.76,11.0,4,97.0,Monthly,UPI,0,0,89806.64,1656.039111111111,2.1555555555555554,0.08888888888888889,51+,25+ months
C100622,52.0,Male,Mumbai,3,2131.92,7046.01,8.0,3,63.0,Annual,Debit Card,1,0,42433.4,2348.67,21.0,1.0,51+,0-6 months
C100623,65.0,Male,Hyderabad,3,1845.92,5086.22,8.0,3,55.0,Quarterly,UPI,1,0,29588.54,1695.4066666666668,18.333333333333332,1.0,51+,0-6 months
C100624,53.0,Female,Delhi,38,1429.8,55063.68,17.0,4,29.0,Monthly,Credit Card,0,0,68070.64,1449.0442105263157,0.7631578947368421,0.10526315789473684,51+,25+ months
C100625,35.0,Male,Pune,40,1399.29,58582.74,15.0,3,81.0,Quarterly,Debit Card,0,0,90654.34,1464.5684999999999,2.025,0.075,26-35,25+ months
C100626,66.0,Male,Delhi,68,1923.97,118959.93,15.0,2,45.0,Annual,Credit Card,1,0,139074.66,1749.4107352941176,0.6617647058823529,0.029411764705882353,51+,25+ months
C100627,56.0,Male,Bengaluru,54,839.17,44002.97,11.0,8,76.0,Monthly,Debit Card,0,0,57336.93,814.8698148148148,1.4074074074074074,0.14814814814814814,51+,25+ months
C100628,49.0,Male,Kolkata,20,956.14,19782.92,16.0,2,71.0,Monthly,Credit Card,0,0,64839.36,989.146,3.55,0.1,36-50,13-24 months
C100629,41.0,Male,Chennai,15,1930.77,31944.97,29.0,4,77.0,Annual,Credit Card,0,0,68341.72,2129.6646666666666,5.133333333333334,0.26666666666666666,36-50,13-24 months
C100630,40.0,Female,Bengaluru,5,2098.52,9930.04,24.0,3,74.0,Annual,Credit Card,1,0,56993.87,1986.0080000000003,14.8,0.6,36-50,0-6 months
C100631,49.0,Male,Chennai,39,2812.18,97740.61,31.0,1,84.0,Annual,UPI,0,0,145683.16,2506.169487179487,2.1538461538461537,0.02564102564102564,36-50,25+ months
C100632,54.0,Male,Delhi,40,757.68,31667.6,15.0,6,38.0,Quarterly,UPI,1,0,36079.8,791.6899999999999,0.95,0.15,51+,25+ months
C100633,29.0,Female,Pune,7,2085.8,14288.85,7.0,2,94.0,Monthly,Credit Card,1,0,52629.69,2041.2642857142857,13.428571428571429,0.2857142857142857,26-35,7-12 months
C100634,66.0,Female,Bengaluru,72,2715.27,214965.33,1.0,3,50.0,Quarterly,Debit Card,0,0,187450.65,2985.6295833333334,0.6944444444444444,0.041666666666666664,51+,25+ months
C100635,30.0,Female,Bengaluru,33,1985.09,61237.61,20.0,1,69.0,Quarterly,UPI,0,0,97864.94,1855.6851515151516,2.090909090909091,0.030303030303030304,26-35,25+ months
C100636,40.0,Female,Delhi,37,1360.17,45191.51,5.0,3,41.0,Monthly,Bank Transfer,1,0,56799.34,1221.3921621621623,1.1081081081081081,0.08108108108108109,36-50,25+ months
C100637,42.0,Male,Kolkata,32,1828.13,61102.76,27.0,1,89.0,Annual,Credit Card,0,0,97397.91,1909.46125,2.78125,0.03125,36-50,25+ months
C100638,52.0,Female,Hyderabad,43,3230.95,153708.67,15.0,5,76.0,Annual,Debit Card,1,0,163194.16,3574.62023255814,1.7674418604651163,0.11627906976744186,51+,25+ months
C100639,58.0,Female,Pune,63,2530.67,161709.65,13.0,6,25.0,Quarterly,UPI,0,0,163295.19,2566.819841269841,0.3968253968253968,0.09523809523809523,51+,25+ months
C100640,47.0,Male,Chennai,36,1381.87,49392.05,15.0,2,87.0,Monthly,Credit Card,0,0,77116.5,1372.0013888888889,2.4166666666666665,0.05555555555555555,36-50,25+ months
C100641,34.0,Female,Pune,49,1305.05,59914.16,17.0,0,100.0,Quarterly,Credit Card,0,0,89147.6,1222.7379591836736,2.0408163265306123,0.0,26-35,25+ months
C100642,66.0,Female,Mumbai,25,2063.53,46654.92,21.0,2,73.0,Monthly,UPI,0,0,93538.76,1866.1968,2.92,0.08,51+,25+ months
C100643,37.0,Male,Bengaluru,66,2345.62,167353.95,15.0,3,35.0,Annual,Debit Card,1,0,151044.44,2535.6659090909093,0.5303030303030303,0.045454545454545456,36-50,25+ months
C100644,65.0,Male,Delhi,9,2718.38,23453.76,15.0,4,59.0,Quarterly,Credit Card,0,0,62818.42,2605.9733333333334,6.555555555555555,0.4444444444444444,51+,7-12 months
C100645,42.0,Male,Kolkata,18,1665.67,27333.42,19.0,1,49.0,Monthly,UPI,1,0,48437.22,1518.5233333333333,2.7222222222222223,0.05555555555555555,36-50,13-24 months
C100646,39.0,Male,Bengaluru,22,826.42,17770.28,16.0,2,85.0,Monthly,Credit Card,1,0,51841.9,807.7399999999999,3.8636363636363638,0.09090909090909091,36-50,13-24 months
C100647,30.0,Male,Chennai,15,1871.94,30008.61,5.0,2,59.0,Annual,UPI,0,0,58283.71,2000.574,3.933333333333333,0.13333333333333333,26-35,13-24 months
C100648,36.0,Female,Bengaluru,7,1487.17,10314.43,12.0,1,74.0,Monthly,Bank Transfer,1,0,33317.78,1473.49,10.571428571428571,0.14285714285714285,36-50,7-12 months
C100649,66.0,Female,Hyderabad,13,399.0,4998.12,22.0,1,72.0,Monthly,UPI,1,0,33950.79,384.47076923076924,5.538461538461538,0.07692307692307693,51+,13-24 months
C100650,53.0,Male,Pune,36,1621.12,55184.88,27.0,0,88.0,Monthly,UPI,1,0,90910.84,1532.9133333333332,2.4444444444444446,0.0,51+,25+ months
C100651,29.0,Female,Hyderabad,16,2673.17,42667.51,27.0,1,55.0,Annual,UPI,1,0,82143.38,2666.719375,3.4375,0.0625,26-35,13-24 months
C100652,58.0,Male,Pune,41,2286.48,95667.7,18.0,4,67.0,Monthly,Bank Transfer,0,0,127924.32,2333.358536585366,1.6341463414634145,0.0975609756097561,51+,25+ months
C100653,36.0,Male,Chennai,21,1588.88,29995.93,12.0,0,68.0,Quarterly,Credit Card,0,0,61147.8,1428.377619047619,3.238095238095238,0.0,36-50,13-24 months
C100654,29.0,Female,Other,28,1523.01,42710.87,25.0,4,55.0,Monthly,Debit Card,0,0,77821.49,1525.3882142857144,1.9642857142857142,0.14285714285714285,26-35,25+ months
C100655,26.0,Female,Hyderabad,17,1461.92,22406.18,13.0,2,90.0,Monthly,Bank Transfer,1,0,53233.17,1318.010588235294,5.294117647058823,0.11764705882352941,26-35,13-24 months
C100656,24.0,Female,Hyderabad,65,1448.19,90634.81,12.0,2,86.0,Monthly,UPI,0,0,108237.46,1394.3816923076922,1.323076923076923,0.03076923076923077,18-25,25+ months
C100657,45.0,Female,Hyderabad,13,2323.62,30177.5,18.0,2,49.0,Monthly,Debit Card,0,0,64761.52,2321.346153846154,3.769230769230769,0.15384615384615385,36-50,13-24 months
