customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value
C102483,40.0,Female,Mumbai,42,1218.59,47108.65,13.0,1,52.0,Annual,UPI,0,0,80559.71
C102484,23.0,Male,Kolkata,67,1629.46,114274.86,25.0,2,69.0,Monthly,Bank Transfer,0,0,134613.29
C102485,63.0,Male,Delhi,67,2039.38,148712.64,31.0,5,100.0,Monthly,Wallet,1,0,145480.36
C102486,67.0,Male,Mumbai,52,1372.72,79715.19,19.0,1,86.0,Monthly,UPI,1,0,96101.77
C102487,61.0,Male,Hyderabad,6,683.47,4569.02,30.0,0,46.0,Quarterly,Credit Card,0,0,38504.93
C102488,60.0,Other,Bengaluru,10,1146.62,12545.13,19.0,0,100.0,Monthly,Credit Card,1,0,41388.81
C102489,62.0,Male,Mumbai,38,2894.06,105942.14,12.0,1,67.0,Annual,UPI,0,0,137048.94
C102490,38.0,Male,Mumbai,12,1923.41,24277.49,27.0,6,100.0,Monthly,Credit Card,1,0,72643.72
C102491,40.0,Female,Delhi,46,2357.82,99165.82,14.0,3,55.0,Quarterly,UPI,1,0,119951.11
C102492,60.0,Male,Delhi,49,2882.11,147613.12,31.0,4,100.0,Monthly,UPI,0,0,174782.6
C102493,33.0,Male,Delhi,72,3140.01,229486.29,12.0,1,61.0,Monthly,UPI,0,0,230558.5
C102494,64.0,Male,Pune,63,2187.68,153450.48,21.0,1,62.0,Annual,UPI,0,0,157822.18
C102495,70.0,Male,Bengaluru,69,1616.1,104206.55,14.0,5,74.0,Monthly,Debit Card,0,0,106810.98
C102496,32.0,Male,Delhi,43,1393.48,56002.07,8.0,2,94.0,Quarterly,Bank Transfer,0,0,91816.24
C102497,42.0,Male,Hyderabad,60,1865.66,122321.49,9.0,0,75.0,Monthly,UPI,1,0,117340.93
C102498,53.0,Female,Mumbai,29,2349.81,69640.33,1.0,2,47.0,Annual,UPI,0,0,80270.05
C102499,28.0,Male,Bengaluru,11,1858.615,25815.65,15.0,3,38.0,Monthly,Credit Card,1,0,61097.64
C102500,68.0,Female,Chennai,35,1139.86,38431.56,18.0,3,61.0,Quarterly,UPI,0,0,61055.72
C102501,32.0,Female,Bengaluru,23,1398.65,29242.27,1.0,3,49.0,Annual,UPI,0,0,53456.1
C102502,21.0,Female,Hyderabad,72,1643.34,119514.93,1.0,4,86.0,Monthly,UPI,1,0,104584.3
C102503,38.0,Male,Chennai,21,1801.5,38299.16,9.0,2,50.0,Monthly,Debit Card,0,1,60442.48
C102504,30.0,Male,Other,37,2850.41,113754.15,16.0,3,100.0,Quarterly,UPI,0,0,141376.82
C102505,39.0,Female,Bengaluru,28,399.0,12191.11,8.0,3,63.0,Monthly,Debit Card,0,0,24883.97
C102506,36.0,Female,Delhi,58,1655.41,95698.66,16.0,3,76.0,Annual,Bank Transfer,1,0,108901.56
C102507,51.0,Female,Mumbai,53,2349.63,116566.38,11.0,3,74.0,Monthly,Credit Card,0,0,142844.55
C102508,31.0,Male,Bengaluru,28,1149.12,33623.53,5.0,3,70.0,Monthly,UPI,1,0,41509.72
C102509,21.0,Female,Hyderabad,42,1786.16,77774.39,21.0,6,25.0,Monthly,Credit Card,0,1,83296.76
C102510,65.0,Male,Hyderabad,61,2424.52,149884.05,16.0,2,67.0,Monthly,Debit Card,1,0,160255.19
C102511,70.0,Male,Pune,33,2230.58,73494.05,11.0,3,67.0,Monthly,Debit Card,0,0,99838.9
C102512,69.0,Male,Bengaluru,55,2243.72,114175.4,1.0,0,90.0,Monthly,Bank Transfer,0,0,141031.78
C102513,63.0,Male,Hyderabad,37,1668.13,60196.35,10.0,1,97.0,Monthly,Credit Card,1,0,77570.2
C102514,44.0,Female,Bengaluru,47,1878.66,94480.71,9.0,2,65.0,Monthly,UPI,0,0,118307.19
C102515,46.0,Female,Mumbai,36,1908.21,69083.77,11.0,4,74.0,Monthly,Debit Card,0,0,93859.31
C102516,64.0,Female,Delhi,28,1454.39,39865.04,8.0,1,72.0,Monthly,UPI,1,0,67351.18
C102517,45.0,Female,Chennai,10,2341.73,23157.39,12.0,4,77.0,Monthly,UPI,1,0,63486.28
C102518,52.0,Male,Mumbai,23,950.48,23986.76,12.0,4,94.0,Monthly,Debit Card,0,0,51074.97
C102519,25.0,Female,Chennai,5,1366.27,7059.79,21.0,3,72.0,Quarterly,Debit Card,0,1,42977.84
C102520,33.0,Male,Hyderabad,6,2346.11,13445.5,10.0,4,65.0,Monthly,Credit Card,0,0,60714.24
C102521,59.0,Male,Chennai,42,766.48,29729.29,15.0,3,75.0,Annual,UPI,0,0,57833.81
C102522,53.0,Male,Mumbai,47,1892.89,94732.73,8.0,2,78.0,Monthly,Debit Card,1,0,109899.25
C102523,47.0,Male,Mumbai,28,2516.69,73818.05,10.0,0,52.0,Monthly,Bank Transfer,0,0,96217.14
C102524,35.0,Male,Pune,13,1302.82,16914.69,11.0,2,68.0,Monthly,Debit Card,0,0,39148.83
C102525,19.0,Male,Delhi,25,2068.5,52755.42,22.0,3,66.0,Monthly,Wallet,1,0,75820.07
C102526,66.0,Female,Bengaluru,7,2130.61,14285.53,12.0,0,76.0,Annual,Credit Card,0,0,65268.54
C102527,30.0,Female,Bengaluru,66,2226.0,137142.95,14.0,3,59.0,Monthly,Credit Card,0,0,155326.64
C102528,21.0,Male,Chennai,58,1809.06,95446.55,12.0,2,89.0,Monthly,Debit Card,1,0,122775.71
C102529,43.0,Other,Delhi,66,2545.82,159701.9,14.0,2,47.0,Monthly,Credit Card,1,0,168888.68
C102530,42.0,Female,Hyderabad,36,2292.24,76051.92,14.0,2,64.0,Annual,Wallet,0,0,116479.73
C102531,47.0,Female,Other,2,2360.97,4699.0,11.0,1,44.0,Quarterly,UPI,0,0,41555.24
C102532,28.0,Female,Mumbai,38,2326.36,98559.5,2.0,2,59.0,Monthly,Credit Card,1,0,93223.36
C102533,24.0,Male,Bengaluru,14,2931.84,40646.26,11.0,2,85.0,Annual,UPI,0,1,84290.61
C102534,48.0,Female,Delhi,27,1421.26,33792.57,16.0,3,67.0,Annual,Bank Transfer,1,0,51248.91
C102535,44.0,Female,Hyderabad,15,993.33,16387.11,19.0,3,56.0,Monthly,Credit Card,0,0,29030.23
C102536,27.0,Other,Mumbai,12,2477.41,29021.33,5.0,4,23.0,Monthly,UPI,0,0,59421.16
C102537,56.0,Female,Mumbai,43,1905.65,74335.4,5.0,4,19.0,Monthly,Debit Card,0,0,91372.4
C102538,30.0,Female,Hyderabad,57,3018.4,169695.36,11.0,2,55.0,Quarterly,UPI,1,0,181348.54
C102539,48.0,Female,Pune,48,399.0,20149.69,11.0,2,78.0,Monthly,Credit Card,0,0,37941.08
C102540,24.0,Male,Pune,61,2004.02,117315.14,1.0,6,26.0,Annual,UPI,0,0,110267.27
C102541,66.0,Male,Hyderabad,44,1787.51,80534.06,14.0,2,66.0,Monthly,UPI,1,0,97406.87
C102542,59.0,Male,Bengaluru,52,2632.5,124834.96,21.0,1,49.0,Annual,UPI,0,0,156655.38
C102543,59.0,Male,Hyderabad,62,3068.08,212643.68,9.0,0,64.0,Quarterly,Bank Transfer,0,0,207107.87
C102544,53.0,Male,Pune,2,2054.56,4139.59,13.0,2,78.0,Annual,Bank Transfer,0,0,49254.11
C102545,37.0,Female,Bengaluru,71,2073.65,129913.96,17.0,3,40.0,Monthly,Credit Card,0,0,145185.71
C102546,21.0,Female,Chennai,31,888.67,28899.11,14.0,0,53.0,Annual,Debit Card,1,0,40590.96
C102547,24.0,Female,Bengaluru,72,1986.4,146272.42,11.0,4,59.0,Quarterly,Debit Card,1,0,146994.49
C102548,18.0,Female,Bengaluru,33,1992.14,58384.81,11.0,3,94.0,Quarterly,Credit Card,1,0,92247.14
C102549,61.0,Female,Pune,5,1429.37,6404.45,14.0,1,80.0,Monthly,UPI,1,0,36145.14
C102550,62.0,Female,Pune,58,2244.08,120597.54,19.0,3,84.0,Annual,Credit Card,1,0,160753.3
C102551,59.0,Female,Mumbai,11,1961.91,19745.98,14.0,2,80.0,Monthly,UPI,0,1,50343.78
C102552,64.0,Female,Delhi,23,3101.38,72669.98,20.0,0,86.0,Annual,Credit Card,0,0,115452.03
C102553,30.0,Male,Mumbai,45,1305.58,57400.26,14.0,1,36.0,Monthly,Credit Card,1,0,75601.7
C102554,39.0,Male,Hyderabad,27,1473.54,36085.33,14.0,4,12.0,Annual,Bank Transfer,0,0,59839.59
C102555,38.0,Male,Hyderabad,56,1496.63,73780.77,23.0,3,46.0,Annual,Credit Card,0,0,105318.97
C102556,39.0,Female,Chennai,59,1517.01,88291.49,8.0,4,53.0,Monthly,Credit Card,0,0,97113.5
C102557,44.0,Female,Pune,40,764.12,33938.7,20.0,3,84.0,Monthly,Debit Card,1,0,53471.99
C102558,26.0,Female,Kolkata,18,1629.7,27755.36,17.0,0,74.0,Monthly,Credit Card,1,0,62324.06
C102559,43.0,Male,Hyderabad,51,1822.72,86034.3,10.0,2,46.0,Monthly,UPI,0,0,100500.46
C102560,26.0,Female,Bengaluru,61,2774.59,177143.09,7.0,3,70.0,Quarterly,UPI,1,0,168770.89
C102561,32.0,Female,Bengaluru,23,1718.89,42008.7,15.0,2,22.0,Monthly,UPI,0,0,47740.28
C102562,27.0,Male,Pune,36,2622.81,85566.71,15.0,1,81.0,Monthly,UPI,0,0,116214.12
C102563,41.0,Female,Pune,38,2338.75,81678.84,24.0,0,65.0,Monthly,Bank Transfer,0,0,113575.03
C102564,59.0,Female,Hyderabad,72,1889.79,139729.77,15.0,2,100.0,Monthly,Credit Card,0,0,160361.62
C102565,25.0,Female,Delhi,56,1707.45,92374.18,4.0,3,43.0,Quarterly,Debit Card,0,0,96021.69
C102566,41.0,Female,Delhi,39,2148.53,75760.62,16.0,1,37.0,Monthly,Credit Card,0,0,109466.38
C102567,33.0,Male,Hyderabad,69,2467.63,174379.29,24.0,1,100.0,Annual,Credit Card,1,0,192934.97
C102568,66.0,Male,Chennai,28,1456.72,42423.2,15.0,2,41.0,Monthly,UPI,0,0,60008.82
C102569,43.0,Male,Delhi,21,2181.09,47632.75,17.0,3,72.0,Monthly,Credit Card,0,0,93987.53
C102570,44.0,Female,Hyderabad,62,1741.27,106533.34,1.0,5,60.0,Monthly,Credit Card,0,0,112221.64
C102571,54.0,Male,Chennai,23,2154.39,54439.6,21.0,4,91.0,Monthly,UPI,0,0,85027.15
C102572,21.0,Female,Hyderabad,21,2867.03,58860.28,9.0,2,51.0,Monthly,UPI,1,0,86075.87
C102573,67.0,Male,Mumbai,16,1565.32,23975.11,5.0,4,59.0,Monthly,UPI,0,0,57076.83
C102574,41.0,Female,Pune,62,1858.615,30805.27,10.0,2,82.0,Monthly,Credit Card,0,0,39285.29
C102575,36.0,Male,Mumbai,65,1765.39,121327.23,15.0,1,37.0,Monthly,UPI,0,0,115115.45
C102576,53.0,Female,Hyderabad,5,1102.3,5636.58,9.0,2,80.0,Monthly,Credit Card,0,0,29550.49
C102577,56.0,Female,Hyderabad,46,1970.99,86959.3,19.0,2,89.0,Quarterly,Wallet,0,1,120648.0
C102578,27.0,Female,Mumbai,64,1395.11,89608.65,6.0,0,76.0,Annual,Credit Card,0,0,110601.77
C102579,42.0,Male,Bengaluru,41,1728.01,69174.63,15.0,2,77.0,Monthly,Debit Card,0,0,88233.65
C102580,35.0,Male,Mumbai,44,2859.84,140089.56,15.0,3,51.0,Monthly,Wallet,0,0,154980.89
C102581,36.0,Female,Hyderabad,15,2990.94,45103.01,13.0,1,54.0,Monthly,Credit Card,1,0,90120.4
C102582,53.0,Male,Pune,68,2284.79,142179.16,23.0,3,79.0,Annual,Bank Transfer,0,0,160915.06
C102583,27.0,Male,Kolkata,51,1214.1,61120.16,17.0,3,71.0,Quarterly,Credit Card,0,0,74124.61
C102584,50.0,Male,Kolkata,54,2367.83,119977.97,15.0,0,58.0,Monthly,Credit Card,0,0,141872.83
C102585,67.0,Female,Bengaluru,68,1497.69,99875.83,7.0,1,84.0,Monthly,Credit Card,0,0,123328.98
C102586,22.0,Female,Delhi,42,1081.61,42125.65,13.0,2,86.0,Annual,Wallet,0,0,66350.54
C102587,64.0,Male,Bengaluru,46,3069.8,136144.79,9.0,3,89.0,Monthly,Credit Card,1,0,161746.01
C102588,66.0,Male,Pune,25,1793.21,48836.08,1.0,2,100.0,Monthly,Debit Card,0,0,71555.2
C102589,52.0,Female,Hyderabad,67,2158.36,135556.09,16.0,2,100.0,Monthly,Wallet,1,0,164792.96
C102590,61.0,Female,Pune,35,1588.55,57639.11,5.0,1,54.0,Monthly,UPI,1,0,70148.85
C102591,51.0,Male,Chennai,22,2147.46,46855.47,12.0,5,66.0,Monthly,UPI,1,1,62282.07
C102592,50.0,Male,Pune,9,1263.02,12666.5,16.0,3,54.0,Monthly,Debit Card,1,0,48594.26
C102593,38.0,Female,Delhi,24,1724.86,36662.62,10.0,5,97.0,Quarterly,Credit Card,1,0,70963.05
C102594,34.0,Other,Bengaluru,23,2395.93,53851.6,7.0,0,59.0,Monthly,Bank Transfer,1,0,90969.23
C102595,39.0,Other,Kolkata,61,1933.32,119014.18,18.0,3,69.0,Annual,UPI,0,0,133887.65
C102596,65.0,Female,Bengaluru,37,1251.9,44131.48,3.0,0,64.0,Monthly,Credit Card,0,0,65717.17
C102597,54.0,Male,Other,45,2399.01,119842.93,8.0,2,66.0,Quarterly,Debit Card,1,0,116254.07
C102598,32.0,Female,Pune,15,1565.35,25693.31,15.0,1,45.0,Monthly,Bank Transfer,0,0,57112.25
C102599,52.0,Male,Other,57,1551.67,83691.52,13.0,0,100.0,Monthly,Credit Card,0,0,102237.25
C102600,45.0,Female,Hyderabad,14,1316.07,17131.46,12.0,0,100.0,Annual,UPI,1,0,45297.53
C102601,24.0,Male,Bengaluru,52,2805.87,129785.8,25.0,0,66.0,Monthly,UPI,0,0,174479.79
C102602,49.0,Female,Pune,36,2741.79,90787.62,18.0,3,100.0,Annual,Bank Transfer,0,0,141168.83
C102603,28.0,Female,Kolkata,27,1635.07,47478.52,20.0,0,66.0,Quarterly,Credit Card,1,0,75312.49
C102604,27.0,Male,Hyderabad,17,1234.01,22941.72,10.0,4,99.0,Quarterly,Bank Transfer,0,0,54758.0
C102605,26.0,Female,Hyderabad,41,2241.28,85940.23,26.0,0,100.0,Monthly,Credit Card,0,0,134416.65
C102606,31.0,Male,Bengaluru,4,2311.78,9581.17,10.0,5,49.0,Annual,Credit Card,0,0,56317.44
C102607,30.0,Male,Pune,3,1532.55,4556.27,17.0,2,80.0,Monthly,UPI,0,0,53053.89
C102608,42.0,Male,Pune,19,1990.23,33686.11,16.0,2,92.0,Annual,Credit Card,1,0,79911.34
C102609,19.0,Male,Bengaluru,41,2434.3,91134.02,15.0,2,100.0,Annual,UPI,0,0,150952.46
C102610,52.0,Male,Hyderabad,40,1948.52,73237.8,6.0,0,100.0,Monthly,Debit Card,0,0,98154.84
C102611,24.0,Female,Mumbai,58,2290.16,148225.05,13.0,2,100.0,Annual,UPI,1,0,139987.02
C102612,38.0,Male,Bengaluru,39,1969.86,77282.29,11.0,1,69.0,Monthly,UPI,0,0,90899.66
C102613,35.0,Male,Pune,7,2524.08,18095.19,6.0,3,72.0,Annual,Bank Transfer,0,0,69698.19
C102614,20.0,Male,Chennai,36,1437.25,53722.52,10.0,1,70.0,Quarterly,Bank Transfer,0,0,90803.0
C102615,59.0,Female,Delhi,20,1904.4,37911.78,19.0,2,54.0,Monthly,UPI,0,0,68979.63
C102616,56.0,Female,Pune,29,1330.49,41348.53,8.0,2,75.0,Monthly,Debit Card,0,0,48330.28
C102617,58.0,Female,Mumbai,68,1378.05,100768.85,18.0,4,66.0,Quarterly,UPI,1,1,111916.56
C102618,66.0,Female,Bengaluru,66,3037.32,177393.82,17.0,2,64.0,Quarterly,UPI,0,0,201826.4
C102619,28.0,Female,Pune,47,873.77,44061.32,17.0,0,49.0,Monthly,Credit Card,0,0,64104.37
C102620,56.0,Female,Bengaluru,23,2234.24,46747.99,29.0,5,77.0,Monthly,Credit Card,0,0,91782.7
C102621,41.0,Female,Kolkata,6,3566.91,23348.01,9.0,3,44.0,Monthly,Debit Card,0,0,68292.73
C102622,63.0,Male,Hyderabad,18,3197.0,50951.89,16.0,2,100.0,Annual,Credit Card,1,0,109998.59
C102623,36.0,Female,Pune,53,2165.98,121088.89,14.0,1,69.0,Monthly,Credit Card,0,0,121015.92
C102624,21.0,Female,Hyderabad,22,3291.82,80615.4,15.0,1,87.0,Annual,UPI,1,0,99328.25
C102625,43.0,Female,Hyderabad,68,2060.52,129006.96,1.0,2,29.0,Monthly,Credit Card,0,0,137744.9
C102626,55.0,Female,Bengaluru,35,1608.08,60430.56,9.0,1,66.0,Monthly,Credit Card,1,0,82784.9
C102627,59.0,Female,Other,9,1813.53,15574.34,10.0,4,30.0,Monthly,UPI,0,0,43224.23
C102628,49.0,Female,Other,31,1858.615,79746.79,14.0,5,100.0,Annual,Debit Card,1,0,111756.72
C102629,56.0,Male,Hyderabad,43,3150.26,139817.96,4.0,0,64.0,Monthly,Debit Card,1,0,153525.66
C102630,62.0,Male,Hyderabad,17,2490.74,45636.57,12.0,0,84.0,Monthly,Debit Card,0,0,82724.51
C102631,63.0,Male,Bengaluru,51,1992.43,102433.54,7.0,2,53.0,Annual,UPI,0,0,112830.01
C102632,53.0,Female,Bengaluru,66,1634.98,114860.88,7.0,0,77.0,Annual,Credit Card,1,0,120634.79
C102633,57.0,Female,Pune,24,789.2,20510.71,1.0,1,100.0,Annual,Credit Card,0,0,45067.08
C102634,54.0,Female,Chennai,15,1961.35,32363.29,3.0,2,73.0,Annual,Bank Transfer,0,0,54780.71
C102635,50.0,Female,Pune,28,1377.47,39122.2,11.0,4,63.0,Annual,UPI,0,0,67578.11
C102636,53.0,Female,Pune,3,2652.58,7699.04,20.0,3,67.0,Annual,Credit Card,0,0,47429.32
C102637,20.0,Female,Mumbai,29,1636.05,49779.49,14.0,2,35.0,Quarterly,Debit Card,0,0,75319.51
C102638,26.0,Female,Pune,52,2432.2,138995.66,14.0,6,72.0,Quarterly,Credit Card,1,0,140472.23
C102639,25.0,Female,Hyderabad,54,3429.94,173345.48,18.0,2,78.0,Monthly,Credit Card,1,0,196587.54
C102640,50.0,Female,Hyderabad,58,1715.35,101527.56,7.0,2,82.0,Quarterly,Bank Transfer,0,0,113759.9
C102641,23.0,Male,Pune,45,1905.8,81910.44,6.0,3,80.0,Monthly,Debit Card,0,0,98441.99
C102642,58.0,Female,Bengaluru,50,2286.25,117692.28,16.0,2,66.0,Annual,UPI,1,0,124700.29
C102643,56.0,Male,Hyderabad,22,1616.4,36878.86,12.0,4,88.0,Quarterly,Credit Card,0,0,71104.84
C102644,21.0,Male,Kolkata,52,2125.43,121663.23,19.0,3,100.0,Annual,Credit Card,0,0,139246.99
C102645,30.0,Female,Delhi,53,1572.45,82596.85,9.0,0,100.0,Monthly,Wallet,0,0,107562.59
C102646,66.0,Female,Chennai,31,2682.68,82322.83,19.0,3,65.0,Quarterly,Bank Transfer,1,0,107067.62
C102647,19.0,Female,Delhi,71,1659.89,131382.45,8.0,3,69.0,Monthly,Bank Transfer,1,0,122769.05
C102648,22.0,Male,Bengaluru,48,1238.46,63056.93,16.0,2,91.0,Annual,Debit Card,1,0,73655.42
C102649,61.0,Male,Other,31,1044.34,30897.59,18.0,3,49.0,Monthly,UPI,0,0,53573.85
C102650,44.0,Male,Hyderabad,4,1253.18,5043.26,8.0,2,70.0,Monthly,UPI,0,0,28679.88
C102651,49.0,Male,Delhi,35,1508.84,50508.36,4.0,0,56.0,Monthly,Wallet,0,0,73930.05
C102652,38.0,Male,Pune,67,1858.615,161578.48,8.0,5,83.0,Monthly,Credit Card,1,0,159218.75
C102653,25.0,Male,Chennai,64,2327.87,159138.94,13.0,2,62.0,Monthly,Wallet,0,0,154600.95
C102654,55.0,Male,Pune,9,2632.29,22140.1,11.0,6,66.0,Annual,UPI,1,0,67699.44
C102655,25.0,Male,Kolkata,46,1810.98,78869.72,24.0,2,63.0,Monthly,Debit Card,0,0,115395.01
C102656,67.0,Male,Pune,56,2445.78,127590.71,7.0,2,12.0,Quarterly,Credit Card,0,0,135601.84
C102657,20.0,Female,Bengaluru,56,1640.81,84150.53,22.0,0,63.0,Monthly,UPI,1,0,103875.33
C102658,61.0,Male,Mumbai,26,607.25,14413.92,20.0,1,100.0,Monthly,Bank Transfer,1,0,42089.06
C102659,20.0,Female,Kolkata,60,2666.55,163584.44,13.0,1,36.0,Annual,Debit Card,1,0,159238.69
C102660,39.0,Female,Chennai,72,1354.6,88070.85,2.0,2,69.0,Monthly,Credit Card,0,0,112122.48
C102661,23.0,Male,Delhi,48,1909.27,94310.49,9.0,2,70.0,Annual,UPI,1,0,92036.8
C102662,19.0,Female,Chennai,58,1814.04,110998.82,20.0,0,62.0,Annual,Debit Card,1,0,120619.0
C102663,40.0,Female,Hyderabad,63,2389.45,152869.82,13.0,1,91.0,Annual,UPI,1,0,161919.48
C102664,61.0,Female,Hyderabad,58,1903.34,101072.48,21.0,1,71.0,Monthly,Wallet,0,0,141683.1
C102665,19.0,Male,Other,3,1901.06,5990.52,14.0,2,67.0,Annual,UPI,0,1,54587.6
C102666,55.0,Female,Mumbai,7,2839.33,22103.37,6.0,2,98.0,Monthly,UPI,1,0,66151.08
C102667,34.0,Female,Hyderabad,52,1740.99,93178.45,15.0,4,25.0,Monthly,Debit Card,1,0,92840.77
C102668,52.0,Male,Pune,62,1645.98,100915.37,27.0,3,39.0,Monthly,UPI,0,0,118928.45
C102669,51.0,Male,Mumbai,2,2325.12,4407.86,9.0,1,100.0,Monthly,Credit Card,1,0,48303.29
C102670,40.0,Male,Pune,33,2808.84,96781.98,25.0,0,100.0,Annual,Bank Transfer,0,0,147331.33
C102671,47.0,Female,Hyderabad,12,2379.1,30109.95,32.0,0,100.0,Quarterly,Debit Card,1,0,85154.26
C102672,69.0,Male,Kolkata,48,1661.43,80884.5,8.0,2,100.0,Annual,Credit Card,1,0,99807.73
C102673,25.0,Female,Mumbai,53,2038.81,102068.28,3.0,5,82.0,Monthly,Wallet,1,0,127335.37
C102674,44.0,Male,Delhi,41,2105.17,95981.41,7.0,4,72.0,Annual,Bank Transfer,0,0,105796.97
C102675,61.0,Female,Hyderabad,58,1674.06,89114.43,7.0,2,37.0,Monthly,Credit Card,1,0,105276.08
C102676,53.0,Male,Bengaluru,68,1442.6,108982.17,10.0,3,72.0,Annual,Debit Card,1,0,108104.0
C102677,22.0,Male,Bengaluru,23,2193.23,44877.85,16.0,0,56.0,Annual,Wallet,1,0,78110.14
C102678,30.0,Female,Other,36,2506.94,84641.15,1.0,2,59.0,Monthly,Bank Transfer,1,0,107443.52
C102679,46.0,Male,Hyderabad,21,2859.29,61742.04,13.0,2,11.0,Quarterly,Bank Transfer,1,1,83725.98
C102680,48.0,Male,Delhi,72,2799.6,205224.28,18.0,3,38.0,Annual,UPI,1,0,197491.41
C102681,64.0,Male,Hyderabad,55,1508.18,85356.55,14.0,1,65.0,Monthly,Credit Card,1,0,102177.92
C102682,33.0,Female,Hyderabad,56,1193.63,70367.85,20.0,2,82.0,Monthly,Credit Card,0,0,90019.77
C102683,59.0,Female,Bengaluru,13,1079.58,12608.48,17.0,1,58.0,Annual,UPI,1,0,33552.77
C102684,47.0,Female,Pune,22,2485.56,56649.95,25.0,3,77.0,Monthly,Bank Transfer,0,0,105002.04
C102685,33.0,Female,Pune,7,2334.84,17238.38,9.0,1,52.0,Monthly,UPI,1,0,49899.42
C102686,29.0,Male,Other,24,1439.59,37228.07,32.0,3,62.0,Monthly,Credit Card,1,0,62846.76
C102687,34.0,Female,Kolkata,61,1307.34,83111.92,9.0,3,84.0,Quarterly,UPI,1,0,90367.72
C102688,33.0,Female,Hyderabad,5,2624.33,12711.0,8.0,2,47.0,Monthly,UPI,0,0,48609.52
C102689,29.0,Male,Pune,50,2682.85,142338.52,14.0,0,46.0,Annual,UPI,0,0,147530.47
C102690,25.0,Male,Chennai,62,2890.06,167422.88,16.0,0,100.0,Annual,UPI,0,0,205382.0
C102691,37.0,Male,Kolkata,55,2164.84,108132.44,17.0,1,81.0,Monthly,Debit Card,1,0,130319.08
C102692,20.0,Female,Hyderabad,26,2220.22,57529.35,24.0,2,84.0,Monthly,Credit Card,0,0,89965.47
C102693,33.0,Male,Pune,10,461.23,4534.22,30.0,2,70.0,Quarterly,UPI,1,0,35773.78
C102694,47.0,Female,Hyderabad,11,1806.75,20558.48,17.0,5,90.0,Annual,Credit Card,0,0,48996.0
C102695,62.0,Male,Bengaluru,40,3114.93,127998.83,27.0,1,81.0,Monthly,Credit Card,1,0,155347.06
C102696,40.0,Male,Hyderabad,11,1680.84,16558.02,23.0,2,52.0,Annual,Debit Card,1,0,40902.66
C102697,45.0,Male,Hyderabad,4,1942.17,8023.25,1.0,1,100.0,Monthly,Bank Transfer,0,0,46495.66
C102698,68.0,Male,Chennai,2,2812.49,5348.11,18.0,0,41.0,Monthly,Credit Card,0,0,55628.4
C102699,57.0,Male,Pune,39,2368.54,97633.59,1.0,2,75.0,Monthly,Credit Card,0,0,111704.61
C102700,22.0,Male,Pune,23,1172.47,26813.31,23.0,5,44.0,Quarterly,Debit Card,0,0,60654.16
C102701,37.0,Male,Bengaluru,45,1036.86,47847.08,19.0,3,87.0,Monthly,Debit Card,0,0,78407.51
C102702,57.0,Male,Hyderabad,42,3096.3,133488.95,21.0,2,100.0,Annual,UPI,1,0,168224.65
C102703,61.0,Male,Chennai,42,2531.86,103394.75,4.0,4,33.0,Annual,UPI,0,0,122390.51
C102704,18.0,Female,Kolkata,29,2280.86,66311.95,20.0,3,100.0,Annual,Bank Transfer,1,0,96156.65
C102705,47.0,Female,Hyderabad,16,2126.63,34098.73,17.0,3,65.0,Monthly,Credit Card,0,0,71416.25
C102706,38.0,Female,Mumbai,67,1559.76,110469.94,11.0,3,72.0,Monthly,UPI,0,0,121993.41
C102707,37.0,Male,Hyderabad,60,1221.12,71494.44,17.0,2,23.0,Monthly,UPI,0,0,82968.72
C102708,23.0,Male,Chennai,4,2086.0,8458.46,9.0,2,81.0,Monthly,Credit Card,1,0,49352.9
C102709,39.0,Male,Hyderabad,16,1409.04,22741.64,11.0,1,49.0,Monthly,Credit Card,0,0,40068.5
C102710,35.0,Female,Hyderabad,41,1415.84,55261.65,22.0,2,70.0,Monthly,UPI,1,0,79331.67
C102711,25.0,Male,Hyderabad,6,1811.69,12132.3,14.0,5,93.0,Annual,UPI,0,0,47725.15
C102712,56.0,Male,Bengaluru,42,2309.63,87622.11,16.0,2,64.0,Quarterly,Debit Card,0,0,125625.12
C102713,49.0,Female,Bengaluru,57,1593.56,87761.12,15.0,1,42.0,Annual,Credit Card,1,0,93893.57
C102714,50.0,Female,Delhi,28,1535.92,47790.24,15.0,1,100.0,Annual,Debit Card,1,0,83929.64
C102715,70.0,Male,Hyderabad,23,1183.32,28093.41,14.0,0,64.0,Monthly,UPI,0,0,57075.56
C102716,33.0,Male,Hyderabad,42,1950.45,75188.44,1.0,6,55.0,Annual,UPI,0,0,88633.57
C102717,29.0,Female,Hyderabad,12,2456.98,26535.53,9.0,2,83.0,Monthly,UPI,1,0,79737.87
C102718,55.0,Female,Kolkata,64,1705.36,105780.56,10.0,2,86.0,Monthly,UPI,0,0,131843.76
C102719,69.0,Male,Delhi,58,1801.68,95724.57,1.0,2,100.0,Monthly,UPI,1,0,124314.54
C102720,51.0,Male,Delhi,51,1923.48,100722.78,15.0,0,61.0,Monthly,Debit Card,1,0,118500.67
C102721,31.0,Female,Bengaluru,29,1585.53,48248.64,9.0,2,47.0,Monthly,Credit Card,1,0,64015.73
